zona,actividad,valor
Zona conurbada de Juchitán de Zaragoza,120,35.0
Zona metropolitana de Tehuacán,120,75.0
Zona metropolitana de Querétaro,120,217.0
Zona metropolitana de Poza Rica,120,57.0
Zona conurbada de Moroleón-Uriangato,140,1.0
Metrópoli municipal de Uruapan,140,0.0
Zona conurbada de Tehuantepec,140,0.0
Zona conurbada de Teziutlán,269,0.0
Zona metropolitana de La Piedad-Pénjamo,172,0.0
Metrópoli municipal de Ciudad Victoria,20,9.0
Zona metropolitana de Aguascalientes,75,22.0
Zona metropolitana de Aguascalientes,25,87.0
Zona conurbada de Tecomán,25,14.0
Metrópoli municipal de Irapuato,25,38.0
Zona conurbada de Ozumba,25,2.0
Zona metropolitana de San Luis Potosí,25,111.0
Metrópoli municipal de Culiacán,25,80.0
Metrópoli municipal de Mazatlán,25,49.0
Zona metropolitana de Poza Rica,25,26.0
Metrópoli municipal de Ensenada,307,4.0
Metrópoli municipal de Ciudad Juárez,172,0.0
Metrópoli municipal de Durango,172,0.0
Metrópoli municipal de Guanajuato,172,1.0
Zona metropolitana de Morelia,172,0.0
Zona metropolitana de Tehuacán,172,0.0
Metrópoli municipal de Ciudad Victoria,172,0.0
Zona conurbada de Huamantla,172,0.0
Zona metropolitana de Tuxtla Gutiérrez,173,2.0
Zona conurbada de Silao,173,4.0
Zona metropolitana de Guadalajara,173,9.0
Metrópoli municipal de Playa del Carmen,173,0.0
Zona conurbada de Sabinas,20,4.0
Zona metropolitana de Morelia,20,30.0
Zona metropolitana de Monterrey,20,261.0
Zona conurbada de Juchitán de Zaragoza,20,3.0
Zona conurbada de Matehuala,20,3.0
Zona conurbada de Huamantla,20,2.0
Zona metropolitana de Orizaba,20,21.0
Metrópoli municipal de La Paz,209,9.0
Zona conurbada de Sabinas,209,0.0
Zona metropolitana de León,209,0.0
Zona metropolitana de Morelia,209,0.0
Zona metropolitana de Reynosa,209,0.0
Zona metropolitana de Veracruz,209,11.0
Zona metropolitana de Mérida,209,0.0
Zona metropolitana de Puerto Vallarta,116,15.0
Zona metropolitana de San Martín Texmelucan,116,9.0
Zona conurbada de Matehuala,116,4.0
Zona metropolitana de San Martín Texmelucan,132,5.0
Zona metropolitana de Villahermosa,132,16.0
Zona metropolitana de Mérida,132,75.0
Zona conurbada de Tianguistenco,310,5.0
Zona conurbada de Sahuayo,310,2.0
Zona metropolitana de Cuernavaca,310,18.0
Zona metropolitana de Puebla-Tlaxcala,310,19.0
Zona conurbada de Huauchinango,310,3.0
Metrópoli municipal de Ciudad Obregón,310,5.0
Metrópoli municipal de La Paz,175,62.0
Metrópoli municipal de Ciudad Juárez,175,55.0
Zona metropolitana de Monterrey,175,409.0
Metrópoli municipal de Nuevo Laredo,175,41.0
Zona metropolitana de Córdoba,175,28.0
Metrópoli municipal de Ensenada,60,10.0
Zona metropolitana de Monclova-Frontera,60,0.0
Zona metropolitana de Tulancingo,60,0.0
Zona conurbada de Juchitán de Zaragoza,60,0.0
Metrópoli municipal de Ciudad Victoria,60,2.0
Zona conurbada de Valladolid,60,1.0
Metrópoli municipal de Acapulco,222,3.0
Zona conurbada de Ocotlán,222,0.0
Zona metropolitana de La Piedad-Pénjamo,222,0.0
Zona conurbada de Sahuayo,222,0.0
Zona metropolitana de Tepic,222,2.0
Zona conurbada de Salina Cruz,222,0.0
Metrópoli municipal de Ciudad Victoria,222,1.0
Zona conurbada de Huamantla,222,1.0
Zona metropolitana de Aguascalientes,278,0.0
Zona metropolitana de Tijuana,278,0.0
Zona metropolitana de Monclova-Frontera,278,1.0
Zona metropolitana de Colima-Villa de Álvarez,278,0.0
Zona metropolitana de Tapachula,278,0.0
Zona metropolitana de Tuxtla Gutiérrez,278,0.0
Zona conurbada de Silao,278,0.0
Zona metropolitana de San Martín Texmelucan,278,0.0
Zona metropolitana de Zacatecas-Guadalupe,278,0.0
Zona conurbada de Tecomán,223,2.0
Zona metropolitana de León,223,16.0
Metrópoli municipal de Matamoros,223,3.0
Zona metropolitana de La Laguna,56,1.0
Zona conurbada de Hidalgo del Parral,56,0.0
Zona metropolitana de Cuernavaca,56,3.0
Zona conurbada de Tehuantepec,56,0.0
Zona conurbada de Caborca,56,2.0
Zona metropolitana de Pachuca,263,36.0
Zona conurbada de Lázaro Cárdenas,119,42.0
Metrópoli municipal de Mexicali,119,250.0
Zona metropolitana de Aguascalientes,96,219.0
Zona metropolitana de Tuxtla Gutiérrez,96,179.0
Metrópoli municipal de Uruapan,96,131.0
Metrópoli municipal de Los Cabos,11,65.0
Zona metropolitana de Piedras Negras,11,21.0
Zona metropolitana de Pachuca,11,68.0
Zona metropolitana de La Piedad-Pénjamo,11,45.0
Zona conurbada de Sahuayo,312,0.0
Zona metropolitana de Monterrey,312,6.0
Metrópoli municipal de Hermosillo,312,1.0
Zona metropolitana de Villahermosa,312,0.0
Zona metropolitana de Coatzacoalcos,312,0.0
Zona metropolitana de Córdoba,312,0.0
Zona metropolitana de Poza Rica,312,1.0
Zona metropolitana de La Laguna,78,587.0
Zona conurbada de Huauchinango,78,67.0
Zona metropolitana de Mérida,78,692.0
Zona metropolitana de Zacatecas-Guadalupe,78,210.0
Zona metropolitana de Tapachula,119,113.0
Zona metropolitana de la Ciudad de México,119,3222.0
Metrópoli municipal de Acapulco,119,168.0
Zona conurbada de Ozumba,119,4.0
Zona conurbada de Sahuayo,119,56.0
Zona metropolitana de Tehuacán,119,94.0
Metrópoli municipal de Los Mochis,119,174.0
Zona conurbada de Valladolid,119,20.0
Zona metropolitana de Aguascalientes,97,168.0
Metrópoli municipal de La Paz,97,48.0
Zona metropolitana de La Laguna,97,123.0
Zona metropolitana de Tuxtla Gutiérrez,97,88.0
Zona metropolitana de Delicias,97,4.0
Zona conurbada de Matehuala,97,13.0
Metrópoli municipal de Ciudad Obregón,97,38.0
Metrópoli municipal de Ciudad Victoria,97,19.0
Zona conurbada de Sabinas,263,0.0
Zona metropolitana de Chilpancingo,263,4.0
Metrópoli municipal de Nuevo Laredo,263,6.0
Zona metropolitana de Tlaxcala-Apizaco,263,23.0
Zona conurbada de Huamantla,263,3.0
Zona metropolitana de Tijuana,37,331.0
Metrópoli municipal de Mexicali,37,96.0
Zona metropolitana de Guadalajara,37,695.0
Zona conurbada de Ozumba,37,0.0
Zona metropolitana de Cuautla,37,13.0
Zona metropolitana de Monterrey,37,936.0
Zona metropolitana de Tehuacán,37,14.0
Zona metropolitana de Guaymas,37,18.0
Zona conurbada de Valladolid,37,3.0
Metrópoli municipal de Mexicali,179,1.0
Zona conurbada de Sabinas,179,1.0
Zona conurbada de Salina Cruz,179,0.0
Zona metropolitana de Córdoba,179,1.0
Zona metropolitana de Aguascalientes,178,1.0
Metrópoli municipal de La Paz,178,1.0
Zona metropolitana de Chihuahua,178,3.0
Metrópoli municipal de Guanajuato,178,1.0
Zona conurbada de Silao,178,0.0
Zona metropolitana de Chilpancingo,178,1.0
Metrópoli municipal de Ciudad Obregón,178,0.0
Metrópoli municipal de Playa del Carmen,30,13.0
Metrópoli municipal de Ciudad Victoria,30,16.0
Zona metropolitana de Tapachula,216,0.0
Metrópoli municipal de Chetumal,216,0.0
Zona metropolitana de San Luis Potosí,216,3.0
Metrópoli municipal de Ciudad Obregón,216,0.0
Zona conurbada de Valladolid,216,0.0
Zona metropolitana de Piedras Negras,264,1.0
Metrópoli municipal de Guanajuato,264,0.0
Zona metropolitana de Pachuca,264,2.0
Zona metropolitana de Zamora,264,0.0
Zona conurbada de Tehuantepec,264,0.0
Zona metropolitana de Querétaro,264,5.0
Zona metropolitana de Zacatecas-Guadalupe,264,1.0
Metrópoli municipal de Ciudad Juárez,143,280.0
Zona conurbada de Tianguistenco,143,17.0
Zona metropolitana de Colima-Villa de Álvarez,318,4.0
Zona conurbada de Salina Cruz,318,0.0
Zona metropolitana de Tampico,318,0.0
Zona metropolitana de Veracruz,318,6.0
Zona metropolitana de Morelia,316,6.0
Zona metropolitana de Monterrey,316,78.0
Zona metropolitana de Tehuacán,316,1.0
Zona conurbada de Caborca,316,0.0
Zona metropolitana de Villahermosa,316,3.0
Zona metropolitana de Minatitlán,316,1.0
Zona metropolitana de Mérida,316,9.0
Zona metropolitana de Zacatecas-Guadalupe,316,0.0
Metrópoli municipal de La Paz,259,0.0
Zona metropolitana de Monclova-Frontera,259,1.0
Zona metropolitana de Pachuca,259,0.0
Zona metropolitana de Tulancingo,259,0.0
Zona metropolitana de Veracruz,259,1.0
Zona metropolitana de Tapachula,319,8.0
Zona metropolitana de la Ciudad de México,319,882.0
Metrópoli municipal de Hermosillo,319,52.0
Zona metropolitana de Pachuca,266,5.0
Zona metropolitana de Guadalajara,266,125.0
Zona conurbada de Juchitán de Zaragoza,266,0.0
Zona metropolitana de Puebla-Tlaxcala,266,55.0
Zona metropolitana de Cancún,266,13.0
Zona metropolitana de Orizaba,266,3.0
Zona metropolitana de Mérida,266,22.0
Zona metropolitana de Toluca,317,12.0
Zona metropolitana de La Piedad-Pénjamo,317,0.0
Zona metropolitana de Piedras Negras,265,4.0
Zona metropolitana de Guadalajara,265,101.0
Zona metropolitana de Saltillo,219,2.0
Zona metropolitana de Morelia,219,8.0
Zona metropolitana de Zamora,219,0.0
Zona metropolitana de Oaxaca,219,31.0
Zona conurbada de Atitalaquia,133,3.0
Metrópoli municipal de Ciudad Obregón,193,0.0
Zona metropolitana de Morelia,134,8.0
Zona metropolitana de Piedras Negras,77,196.0
Zona metropolitana de Monterrey,193,2.0
Metrópoli municipal de Hermosillo,137,6.0
Zona metropolitana de Colima-Villa de Álvarez,134,5.0
Zona metropolitana de Piedras Negras,107,0.0
Zona metropolitana de Chihuahua,107,5.0
Metrópoli municipal de Ciudad Juárez,107,0.0
Zona conurbada de Moroleón-Uriangato,107,1.0
Zona metropolitana de Toluca,107,2.0
Zona conurbada de Sahuayo,107,0.0
Zona metropolitana de Tehuacán,107,1.0
Zona metropolitana de Cancún,107,2.0
Metrópoli municipal de Ensenada,194,0.0
Zona metropolitana de Tapachula,194,0.0
Metrópoli municipal de Acapulco,194,0.0
Zona metropolitana de San Martín Texmelucan,194,0.0
Zona metropolitana de Tehuacán,194,0.0
Zona conurbada de Tecomán,193,0.0
Zona metropolitana de Celaya,193,0.0
Metrópoli municipal de Guanajuato,193,0.0
Zona conurbada de Silao,193,0.0
Zona conurbada de Ocotlán,193,0.0
Metrópoli municipal de Chetumal,193,0.0
Zona conurbada de Acayucan,193,0.0
Zona metropolitana de Monclova-Frontera,195,0.0
Zona metropolitana de Saltillo,195,2.0
Zona metropolitana de Celaya,195,2.0
Zona conurbada de Matehuala,195,0.0
Zona metropolitana de Coatzacoalcos,195,2.0
Zona metropolitana de Xalapa,195,3.0
Zona metropolitana de Aguascalientes,261,0.0
Zona conurbada de Sabinas,261,0.0
Zona conurbada de Hidalgo del Parral,261,0.0
Metrópoli municipal de Durango,261,0.0
Zona metropolitana de Cuernavaca,261,0.0
Zona metropolitana de Cancún,261,0.0
Zona metropolitana de San Luis Potosí,261,0.0
Zona conurbada de Matehuala,261,0.0
Zona metropolitana de Monterrey,176,4.0
Zona conurbada de Matehuala,176,3.0
Metrópoli municipal de Hermosillo,176,3.0
Metrópoli municipal de Guanajuato,262,0.0
Zona conurbada de Atitalaquia,262,0.0
Zona conurbada de Juchitán de Zaragoza,262,0.0
Zona metropolitana de Orizaba,262,0.0
Metrópoli municipal de Campeche,257,22.0
Zona metropolitana de La Laguna,257,57.0
Zona metropolitana de Monclova-Frontera,257,15.0
Zona metropolitana de la Ciudad de México,257,450.0
Zona metropolitana de Morelia,257,66.0
Zona conurbada de Tehuantepec,257,5.0
Zona conurbada de Huauchinango,257,3.0
Zona metropolitana de Villahermosa,257,35.0
Metrópoli municipal de Matamoros,257,18.0
Zona conurbada de Acayucan,257,3.0
Zona metropolitana de Monclova-Frontera,210,4.0
Zona conurbada de Moroleón-Uriangato,210,2.0
Zona metropolitana de Orizaba,210,9.0
Zona conurbada de Ocotlán,133,12.0
Zona metropolitana de La Piedad-Pénjamo,133,11.0
Zona conurbada de Sabinas,181,1.0
Zona metropolitana de Tapachula,181,0.0
Zona metropolitana de Guadalajara,181,18.0
Metrópoli municipal de Uruapan,181,2.0
Zona conurbada de Sahuayo,181,0.0
Zona metropolitana de Cuautla,181,3.0
Zona conurbada de Teziutlán,181,0.0
Zona metropolitana de Coatzacoalcos,181,3.0
Zona metropolitana de Tuxtla Gutiérrez,214,1.0
Zona metropolitana de Oaxaca,214,0.0
Metrópoli municipal de Hermosillo,214,0.0
Metrópoli municipal de Nogales,214,0.0
Zona metropolitana de Guadalajara,211,9.0
Zona conurbada de Tianguistenco,211,0.0
Zona conurbada de Salina Cruz,211,0.0
Zona metropolitana de Querétaro,211,4.0
Metrópoli municipal de Chetumal,211,0.0
Zona metropolitana de Orizaba,211,0.0
Zona metropolitana de Veracruz,211,2.0
Metrópoli municipal de Mexicali,77,855.0
Zona conurbada de Tecomán,77,85.0
Metrópoli municipal de Durango,77,379.0
Metrópoli municipal de Mazatlán,77,374.0
Metrópoli municipal de Matamoros,77,378.0
Zona conurbada de Acayucan,77,54.0
Metrópoli municipal de Campeche,94,50.0
Zona metropolitana de la Ciudad de México,94,1877.0
Metrópoli municipal de Durango,94,144.0
Zona conurbada de Atitalaquia,94,7.0
Zona metropolitana de León,134,5.0
Zona conurbada de Juchitán de Zaragoza,134,1.0
Zona metropolitana de Tehuacán,134,3.0
Zona metropolitana de Cancún,134,4.0
Zona conurbada de Rioverde,134,0.0
Zona metropolitana de Tapachula,258,39.0
Zona conurbada de Juchitán de Zaragoza,258,13.0
Zona metropolitana de Puebla-Tlaxcala,258,124.0
Zona conurbada de Matehuala,258,12.0
Zona conurbada de Rioverde,258,6.0
Zona metropolitana de Coatzacoalcos,258,38.0
Metrópoli municipal de Los Cabos,135,3.0
Zona metropolitana de San Luis Potosí,135,3.0
Zona conurbada de Matehuala,135,0.0
Metrópoli municipal de Ciudad Obregón,135,3.0
Zona metropolitana de Orizaba,135,1.0
Metrópoli municipal de La Paz,212,0.0
Metrópoli municipal de Campeche,212,0.0
Zona metropolitana de Chihuahua,212,6.0
Metrópoli municipal de Acapulco,212,1.0
Zona conurbada de Huamantla,212,0.0
Zona metropolitana de Minatitlán,212,0.0
Zona conurbada de Matehuala,138,1.0
Metrópoli municipal de Ciudad Obregón,138,10.0
Zona conurbada de Acayucan,138,1.0
Metrópoli municipal de Los Cabos,136,8.0
Metrópoli municipal de Acapulco,136,11.0
Zona metropolitana de Tulancingo,136,1.0
Zona metropolitana de Tehuacán,136,2.0
Zona metropolitana de Guaymas,136,4.0
Metrópoli municipal de Matamoros,136,10.0
Zona conurbada de Hidalgo del Parral,137,0.0
Zona metropolitana de Pachuca,313,62.0
Zona metropolitana de San Martín Texmelucan,313,5.0
Zona metropolitana de Querétaro,313,164.0
Metrópoli municipal de Nogales,313,27.0
Zona metropolitana de Córdoba,313,29.0
Zona metropolitana de la Ciudad de México,118,140.0
Zona metropolitana de Zamora,118,6.0
Metrópoli municipal de Uruapan,118,5.0
Metrópoli municipal de Playa del Carmen,118,3.0
Zona conurbada de Rioverde,118,0.0
Zona conurbada de Huamantla,118,0.0
Zona metropolitana de Minatitlán,118,2.0
Metrópoli municipal de Guanajuato,43,92.0
Zona metropolitana de Mérida,43,704.0
Zona metropolitana de Tuxtla Gutiérrez,95,180.0
Zona conurbada de Lázaro Cárdenas,95,24.0
Zona metropolitana de Cuautla,95,82.0
Zona metropolitana de Querétaro,95,524.0
Metrópoli municipal de Ciudad Victoria,95,44.0
Zona metropolitana de Celaya,177,7.0
Zona conurbada de Tianguistenco,177,0.0
Zona conurbada de Tehuantepec,177,1.0
Zona metropolitana de San Luis Potosí,177,42.0
Zona metropolitana de Villahermosa,177,29.0
Zona metropolitana de Puerto Vallarta,197,0.0
Zona metropolitana de Querétaro,309,7.0
Zona metropolitana de Cuautla,320,0.0
Zona metropolitana de Tehuacán,207,5.0
Zona conurbada de Teziutlán,267,7.0
Zona metropolitana de Tepic,268,11.0
Zona metropolitana de Querétaro,268,21.0
Metrópoli municipal de Hermosillo,268,35.0
Metrópoli municipal de Ciudad Juárez,180,4.0
Zona metropolitana de Toluca,180,12.0
Zona conurbada de Sahuayo,180,2.0
Zona metropolitana de Villahermosa,180,5.0
Zona metropolitana de Coatzacoalcos,180,0.0
Zona conurbada de Valladolid,180,1.0
Zona metropolitana de Tapachula,308,62.0
Zona metropolitana de Veracruz,308,53.0
Zona metropolitana de Aguascalientes,309,15.0
Metrópoli municipal de Irapuato,309,3.0
Metrópoli municipal de Uruapan,309,4.0
Zona metropolitana de Reynosa,309,0.0
Zona metropolitana de Coatzacoalcos,309,1.0
Zona metropolitana de Poza Rica,309,1.0
Metrópoli municipal de Ensenada,174,1.0
Zona metropolitana de Monclova-Frontera,174,0.0
Zona metropolitana de Piedras Negras,174,0.0
Zona conurbada de Sahuayo,174,0.0
Zona conurbada de Caborca,174,0.0
Zona metropolitana de Saltillo,267,54.0
Zona metropolitana de Tuxtla Gutiérrez,267,43.0
Zona metropolitana de Chihuahua,267,52.0
Zona metropolitana de Toluca,267,93.0
Metrópoli municipal de Chetumal,267,16.0
Zona metropolitana de Guaymas,267,8.0
Zona metropolitana de Córdoba,267,11.0
Metrópoli municipal de La Paz,207,17.0
Zona metropolitana de Saltillo,207,14.0
Zona conurbada de Silao,207,6.0
Zona metropolitana de Toluca,207,47.0
Zona conurbada de Ozumba,207,0.0
Metrópoli municipal de Culiacán,207,35.0
Zona conurbada de Tianguistenco,229,0.0
Zona metropolitana de Mérida,229,11.0
Metrópoli municipal de La Paz,320,1.0
Metrópoli municipal de Campeche,320,1.0
Zona metropolitana de La Laguna,320,5.0
Zona metropolitana de Monclova-Frontera,320,0.0
Zona metropolitana de Tuxtla Gutiérrez,320,4.0
Zona metropolitana de Celaya,320,3.0
Zona metropolitana de Oaxaca,320,3.0
Zona metropolitana de San Martín Texmelucan,320,0.0
Zona conurbada de Huauchinango,320,0.0
Zona metropolitana de Guaymas,320,0.0
Zona metropolitana de Minatitlán,320,0.0
Metrópoli municipal de Culiacán,235,7.0
Zona metropolitana de Xalapa,235,3.0
Zona metropolitana de Aguascalientes,197,1.0
Metrópoli municipal de Playa del Carmen,197,0.0
Metrópoli municipal de Nuevo Laredo,197,0.0
Metrópoli municipal de Guanajuato,249,0.0
Zona metropolitana de Xalapa,249,0.0
Zona metropolitana de Toluca,168,20.0
Zona conurbada de Juchitán de Zaragoza,168,0.0
Zona metropolitana de Querétaro,168,6.0
Metrópoli municipal de Culiacán,168,0.0
Metrópoli municipal de Nogales,168,0.0
Metrópoli municipal de La Paz,184,1.0
Zona metropolitana de Chihuahua,184,5.0
Metrópoli municipal de Chetumal,184,2.0
Zona metropolitana de Guaymas,184,0.0
Zona metropolitana de Veracruz,184,4.0
Metrópoli municipal de La Paz,141,216.0
Zona metropolitana de La Laguna,141,997.0
Metrópoli municipal de Acapulco,141,582.0
Metrópoli municipal de Ciudad Victoria,141,250.0
Zona conurbada de Huamantla,141,77.0
Zona metropolitana de Tijuana,220,146.0
Zona conurbada de Moroleón-Uriangato,220,10.0
Zona conurbada de Sahuayo,220,9.0
Zona metropolitana de Monterrey,220,432.0
Zona conurbada de Teziutlán,220,17.0
Metrópoli municipal de Los Mochis,220,23.0
Zona metropolitana de Tampico,220,54.0
Metrópoli municipal de Durango,32,101.0
Zona metropolitana de León,32,213.0
Zona metropolitana de Pachuca,32,85.0
Zona metropolitana de Guadalajara,32,443.0
Zona conurbada de Teziutlán,18,45.0
Zona metropolitana de Poza Rica,18,85.0
Metrópoli municipal de La Paz,182,20.0
Zona conurbada de Tecomán,182,7.0
Zona metropolitana de Chihuahua,182,115.0
Zona metropolitana de La Piedad-Pénjamo,182,16.0
Zona metropolitana de Cancún,182,57.0
Metrópoli municipal de Matamoros,182,43.0
Zona metropolitana de Puerto Vallarta,270,44.0
Zona conurbada de Ozumba,270,3.0
Zona metropolitana de Monterrey,270,474.0
Metrópoli municipal de Mazatlán,270,64.0
Zona metropolitana de Colima-Villa de Álvarez,279,4.0
Zona metropolitana de León,254,1.0
Zona metropolitana de Delicias,9,101.0
Metrópoli municipal de La Paz,44,12.0
Zona metropolitana de Monclova-Frontera,44,11.0
Metrópoli municipal de Irapuato,44,12.0
Zona conurbada de Teziutlán,44,10.0
Metrópoli municipal de Hermosillo,44,37.0
Metrópoli municipal de Nogales,44,6.0
Metrópoli municipal de Ciudad Victoria,44,12.0
Metrópoli municipal de Ensenada,8,53.0
Metrópoli municipal de Ciudad Juárez,8,143.0
Zona metropolitana de Puerto Vallarta,8,233.0
Zona conurbada de Ozumba,8,40.0
Metrópoli municipal de Nuevo Laredo,8,163.0
