codigo,codigo_nuevo,clasificador,nombre_actividad
322299,137,scian,"Fabricación de otros productos de cartón y papel (fabricación de productos moldeados de papel, vasos, platos desechables, confeti, filtros de papel, y otros productos de papel n.c.p.*)"
1702,138,ciiu_rev_4,Fabricación de papel y cartón ondulado y de envases de papel y cartón
322210,138,scian,Fabricación de envases de cartón (fabricación de carretes y tubos de cartón)
322132,138,scian,Fabricación de cartón y cartoncillo a partir de pulpa (fabricación de cartón corrugado a partir de pulpa)
2102,138,ciiu_rev_3,
5819,139,ciiu_rev_4,Otras actividades de edición
2219,139,ciiu_rev_3,
513191,139,scian,"Edición de otros materiales en formato electrónico (edición de catálogos, agendas, programas de espectáculos, calendarios, tarjetas postales, y otros materiales en formato electrónico n.c.p.*)"
513192,139,scian,"Edición de otros materiales integrada con la impresión (edición de catálogos, agendas, programas de espectáculos, calendarios, tarjetas postales, y otros materiales integrados con la impresión n.c.p.*)"
1820,140,ciiu_rev_4,Reproducción de grabaciones
334610,140,scian,Fabricación y reproducción de medios magnéticos y ópticos (fabricación de soportes magnéticos y ópticos)
2230,140,ciiu_rev_3,
2680,140,ciiu_rev_4,Fabricación de soportes magnéticos y ópticos
325190,141,scian,Fabricación de otros productos químicos básicos orgánicos (fabricación de ácido salicílico no medicinal)
324199,141,scian,Fabricación de coque y otros productos derivados del petróleo refinado y del carbón mineral 
1910,141,ciiu_rev_4,Fabricación de productos de hornos de coque
2310,141,ciiu_rev_3,
562212,142,scian,Tratamiento y disposición final de residuos peligrosos por el sector público 
562211,142,scian,Tratamiento y disposición final de residuos peligrosos por el sector privado 
3822,142,ciiu_rev_4,Tratamiento y eliminación de desechos peligrosos
2330,142,ciiu_rev_3,
325412,143,scian,Fabricación de preparaciones farmacéuticas (fabricación de medicamentos farmacéuticos y botánicos)
2100,143,ciiu_rev_4,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico"
339112,143,scian,Fabricación de material desechable de uso médico (fabricación de material quirúrgico desechable)
325411,143,scian,Fabricación de materias primas para la industria farmacéutica 
562221,144,scian,Tratamiento y disposición final de residuos no peligrosos por el sector privado 
3821,144,ciiu_rev_4,Tratamiento y eliminación de desechos no peligrosos
2412,144,ciiu_rev_3,
562222,144,scian,Tratamiento y disposición final de residuos no peligrosos por el sector público 
325510,145,scian,Fabricación de pinturas y recubrimientos 
325910,145,scian,Fabricación de tintas para impresión 
2422,145,ciiu_rev_3,
2022,145,ciiu_rev_4,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas"
2030,146,ciiu_rev_4,Fabricación de fibras artificiales
325220,146,scian,Fabricación de fibras químicas (fabricación de papel celofán)
2430,146,ciiu_rev_3,
314993,146,scian,Fabricación de borras y estopas (fabricación de borras y estopas)
327122,147,scian,Fabricación de azulejos y losetas no refractarias 
2392,147,ciiu_rev_4,Fabricación de materiales de construcción de arcilla
2693,147,ciiu_rev_3,
327112,147,scian,Fabricación de muebles de baño 
2694,148,ciiu_rev_3,
327420,148,scian,Fabricación de yeso y productos de yeso (fabricación de productos a base de yeso)
2394,148,ciiu_rev_4,"Fabricación de cemento, cal y yeso"
327410,148,scian,Fabricación de cal 
331111,149,scian,Complejos siderúrgicos 
331112,149,scian,Fabricación de desbastes primarios y ferroaleaciones 
2410,149,ciiu_rev_4,Industrias básicas de hierro y acero
332910,149,scian,Fabricación de válvulas metálicas (fabricación de aspersores para césped)
332810,150,scian,Recubrimientos y terminados metálicos 
332710,150,scian,Maquinado de piezas para maquinaria y equipo en general 
339912,150,scian,Orfebrería y joyería de metales y piedras preciosos (fabricación de orfebrería y joyería de metales y piedras preciosos)
2592,150,ciiu_rev_4,Tratamiento y revestimiento de metales; maquinado
335999,151,scian,Fabricación de otros productos eléctricos 
335132,151,scian,Fabricación de lámparas ornamentales (fabricación de lámparas atrapa insectos)
2790,151,ciiu_rev_4,Fabricación de otros tipos de equipo eléctrico
333991,151,scian,Fabricación de equipo para soldar y soldaduras (fabricación de equipo de soldadura eléctrica)
2825,152,ciiu_rev_4,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco"
333249,152,scian,Fabricación de maquinaria y equipo para otras industrias manufactureras (fabricación de equipo de destilación para laboratorio)
2823,152,ciiu_rev_4,Fabricación de maquinaria metalúrgica
333243,152,scian,Fabricación de maquinaria y equipo para la industria alimentaria y de las bebidas (fabricación de maquinaria y equipo para la industria alimentaria)
333610,153,scian,"Fabricación de motores de combustión interna, turbinas y transmisiones (fabricación de motores para motocicletas)"
336991,153,scian,Fabricación de motocicletas 
3091,153,ciiu_rev_4,Fabricación de motocicletas
3591,153,ciiu_rev_3,
4311,154,ciiu_rev_4,Demolición
238910,154,scian,Preparación de terrenos para la construcción (alquiler de maquinaria y equipo con operador)
4510,154,ciiu_rev_3,
4312,154,ciiu_rev_4,Preparación del terreno
236221,155,scian,"Edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales, excepto la supervisión (construcción de estadios)"
4100,155,ciiu_rev_4,Construcción de edificios
236111,155,scian,Edificación de vivienda unifamiliar 
236112,155,scian,Edificación de vivienda multifamiliar 
237312,156,scian,"Construcción de carreteras, puentes y similares "
237999,156,scian,Otras construcciones de ingeniería civil (construcción de microtúneles)
4210,156,ciiu_rev_4,Construcción de carreteras y vías de ferrocarril
237993,156,scian,Construcción de obras para transporte eléctrico y ferroviario 
5010,157,ciiu_rev_3,
436111,157,scian,Comercio al por mayor de camiones 
4510,157,ciiu_rev_4,Venta de vehículos automotores
468319,157,scian,"Comercio al por menor de otros vehículos de motor (comercio al por menor por internet de lanchas y yates de motor, aeronaves para uso particular y otros vehículos de motor)"
436112,158,scian,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones "
5030,158,ciiu_rev_3,
468213,158,scian,"Comercio al por menor de llantas y cámaras para automóviles, camionetas y camiones (comercio al por menor por internet de llantas y cámaras para automóviles, camionetas y camiones)"
4530,158,ciiu_rev_4,"Venta de partes, piezas y accesorios para vehículos automotores"
468419,159,scian,"Comercio al por menor de otros combustibles (comercio al por menor por internet de petróleo diáfano, carbón vegetal y leña)"
4661,159,ciiu_rev_4,"Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos"
5141,159,ciiu_rev_3,
434230,159,scian,Comercio al por mayor de combustibles (comercio al por mayor de combustibles)
5510,160,ciiu_rev_3,
721312,160,scian,Departamentos y casas amueblados con servicios de hotelería 
721311,160,scian,Pensiones y casas de huéspedes 
5590,160,ciiu_rev_4,Otras actividades de alojamiento
488320,161,scian,Servicios de carga y descarga para el transporte por agua 
488493,161,scian,Servicios de báscula para el transporte y otros servicios relacionados con el transporte por carretera (servicios de inspección de carga del transporte por carretera)
6301,161,ciiu_rev_3,
5224,161,ciiu_rev_4,Manipulación de la carga
492110,162,scian,Servicios de mensajería y paquetería foránea 
6412,162,ciiu_rev_3,
5320,162,ciiu_rev_4,Actividades de mensajería
492210,162,scian,Servicios de mensajería y paquetería local 
6110,163,ciiu_rev_4,Actividades de telecomunicaciones alámbricas
517311,163,scian,Operadores de servicios de telecomunicaciones alámbricas (operadores de televisión por satélite)
6391,163,ciiu_rev_4,Actividades de agencias de noticias
516210,163,scian,"Servicios de distribución de audio y video en tiempo real (streaming), redes sociales, cadenas de radio y televisión y otros proveedores de contenido (actividades de agencias de noticias)"
522460,164,scian,Sociedades financieras de objeto múltiple (factoraje financiero)
523990,164,scian,Otros servicios relacionados con la intermediación bursátil (instituciones para el depósito de valores y sociedades operadoras de sociedades de inversión)
6499,164,ciiu_rev_4,"Otras actividades de servicios financieros, excepto las de seguros y fondos de pensiones, n.c.p."
6592,164,ciiu_rev_3,
6530,165,ciiu_rev_4,Fondos de pensiones
6602,165,ciiu_rev_3,
524220,165,scian,Administración de fondos para el retiro (actividades de gestión de fondos)
6630,165,ciiu_rev_4,Actividades de gestión de fondos
6611,166,ciiu_rev_4,Administración de mercados financieros
6711,166,ciiu_rev_3,
523210,166,scian,Bolsa de valores 
523110,166,scian,Casas de bolsa 
524210,167,scian,"Agentes, ajustadores y gestores de seguros y fianzas (actividades de agentes y corredores de seguros)"
6720,167,ciiu_rev_3,
6621,167,ciiu_rev_4,Evaluación de riesgos y daños
6622,167,ciiu_rev_4,Actividades de agentes y corredores de seguros
525210,168,scian,Fondos de inversión 
6629,168,ciiu_rev_4,Otras actividades auxiliares de las actividades de seguros y fondos de pensiones
525110,168,scian,Sociedades de inversión especializadas en fondos para el retiro 
541610,168,scian,Servicios de consultoría en administración (otros servicios de consultoría en administración n.c.p.*.)
531210,169,scian,Inmobiliarias y corredores de bienes raíces 
531311,169,scian,Servicios de administración de bienes raíces 
531319,169,scian,Otros servicios relacionados con los servicios inmobiliarios 
6820,169,ciiu_rev_4,Actividades inmobiliarias realizadas a cambio de una retribución o por contrato
7721,170,ciiu_rev_4,Alquiler y arrendamiento de equipo recreativo y deportivo
7722,170,ciiu_rev_4,Alquiler de cintas de video y discos
532289,170,scian,Alquiler de otros artículos para el hogar y personales (alquiler de motocicletas)
7130,170,ciiu_rev_3,
541219,171,scian,Otros servicios técnicos relacionados con la contabilidad 
7412,171,ciiu_rev_3,
541211,171,scian,Servicios de contabilidad y auditoría 
6920,171,ciiu_rev_4,"Actividades de contabilidad, teneduría de libros y auditoría; consultoría fiscal"
611710,172,scian,Servicios de apoyo a la educación 
7499,172,ciiu_rev_3,
7414,172,ciiu_rev_3,
8550,172,ciiu_rev_4,Actividades de apoyo a la enseñanza
7420,173,ciiu_rev_4,Actividades de fotografía
7494,173,ciiu_rev_3,
812910,173,scian,Servicios de revelado e impresión de fotografías 
541920,173,scian,Servicios de fotografía y videograbación 
7511,174,ciiu_rev_3,
931210,174,scian,Administración pública en general 
8411,174,ciiu_rev_4,Actividades de la administración pública en general
931110,174,scian,Órganos legislativos 
7523,175,ciiu_rev_3,
931412,175,scian,Mantenimiento de la seguridad y el orden público 
931411,175,scian,Impartición de justicia 
8423,175,ciiu_rev_4,Actividades de mantenimiento del orden público y de seguridad
8021,176,ciiu_rev_3,
611132,176,scian,Escuelas de educación secundaria general del sector público 
611131,176,scian,Escuelas de educación secundaria general del sector privado 
8521,176,ciiu_rev_4,Enseñanza secundaria de formación general
8530,177,ciiu_rev_4,Enseñanza superior
611311,177,scian,Escuelas de educación superior del sector privado 
611312,177,scian,Escuelas de educación superior del sector público 
8030,177,ciiu_rev_3,
623312,178,scian,Asilos y otras residencias del sector público para el cuidado de ancianos 
8519,178,ciiu_rev_3,
623311,178,scian,Asilos y otras residencias del sector privado para el cuidado de ancianos 
8730,178,ciiu_rev_4,Actividades de atención en instituciones para personas de edad y personas con discapacidad
623991,179,scian,Orfanatos y otras residencias de asistencia social del sector privado 
8531,179,ciiu_rev_3,
8790,179,ciiu_rev_4,Otras actividades de atención en instituciones
623992,179,scian,Orfanatos y otras residencias de asistencia social del sector público 
9321,180,ciiu_rev_4,Actividades de parques de atracciones y parques temáticos
713112,180,scian,Parques de diversiones y temáticos del sector público 
713114,180,scian,Parques acuáticos y balnearios del sector público (balnearios del sector público)
713111,180,scian,Parques de diversiones y temáticos del sector privado 
812210,181,scian,Lavanderías y tintorerías 
9601,181,ciiu_rev_4,"Lavado y limpieza, incluida la limpieza en seco, de productos textiles y de piel"
561740,181,scian,"Servicios de limpieza de tapicería, alfombras y muebles "
9301,181,ciiu_rev_3,
932120,182,scian,Sedes diplomáticas y otras unidades extraterritoriales 
9900,182,ciiu_rev_4,Actividades de organizaciones y órganos extraterritoriales
932110,182,scian,Organismos internacionales 
9900,182,ciiu_rev_3,
115112,183,scian,Despepite de algodón 
163,183,ciiu_rev_4,Actividades poscosecha
115113,183,scian,Beneficio de productos agrícolas 
111415,184,scian,Cultivo de manzana en invernaderos y otras estructuras agrícolas protegidas 
124,184,ciiu_rev_4,Cultivo de frutas de pepita y de hueso
111336,184,scian,Cultivo de manzana 
112212,185,scian,Explotación de porcinos en traspatio 
145,185,ciiu_rev_4,Cría de cerdos
112211,185,scian,Explotación de porcinos en granja 
561730,186,scian,Servicios de instalación y mantenimiento de áreas verdes 
8130,186,ciiu_rev_4,Actividades de paisajismo y servicios de mantenimiento conexos
140,186,ciiu_rev_3,
210,187,ciiu_rev_4,Silvicultura y otras actividades forestales
113211,187,scian,Viveros forestales 
113110,187,scian,Silvicultura 
510,188,ciiu_rev_4,Extracción de hulla
212110,188,scian,Minería de carbón mineral (extracción de lignito)
520,188,ciiu_rev_4,Extracción de lignito
893,189,ciiu_rev_4,Extracción de sal
311940,189,scian,"Elaboración de condimentos y aderezos (elaboración de especias, salsas y condimentos, mayonesa, mostaza y vinagre)"
212391,189,scian,Minería de sal 
1514,190,ciiu_rev_3,
311222,190,scian,Elaboración de aceites y grasas vegetales comestibles (elaboración de aceite de maíz)
1040,190,ciiu_rev_4,Elaboración de aceites y grasas de origen vegetal y animal
1080,191,ciiu_rev_4,Elaboración de alimentos preparados para animales
1533,191,ciiu_rev_3,
311110,191,scian,Elaboración de alimentos balanceados para animales 
1312,192,ciiu_rev_4,Tejedura de productos textiles
1711,192,ciiu_rev_3,
313210,192,scian,Fabricación de telas anchas de tejido de trama 
313113,193,scian,Fabricación de hilos para coser y bordar 
1311,193,ciiu_rev_4,Preparación e hilatura de fibras textiles
313112,193,scian,Preparación e hilado de fibras blandas naturales 
314912,194,scian,Confección de productos de textiles recubiertos y de materiales sucedáneos 
337920,194,scian,Fabricación de persianas y cortineros (fabricación de persianas de metal)
1392,194,ciiu_rev_4,"Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir"
1393,195,ciiu_rev_4,Fabricación de tapices y alfombras
1722,195,ciiu_rev_3,
314110,195,scian,Fabricación de alfombras y tapetes 
321210,196,scian,Fabricación de laminados y aglutinados de madera (fabricación de estructuras de madera laminada)
2021,196,ciiu_rev_3,
1621,196,ciiu_rev_4,Fabricación de hojas de madera para enchapado y tableros a base de madera
323111,197,scian,"Impresión de libros, periódicos y revistas "
1811,197,ciiu_rev_4,Impresión
2221,197,ciiu_rev_3,
513132,198,scian,Edición de libros integrada con la impresión 
5811,198,ciiu_rev_4,Edición de libros
513131,198,scian,Edición de libros en formato electrónico 
5812,199,ciiu_rev_4,Edición de directorios y listas de correo
513141,199,scian,Edición de directorios y listas de correo en formato electrónico 
513142,199,scian,Edición de directorios y listas de correo integrada con la impresión 
1812,200,ciiu_rev_4,Actividades de servicios relacionadas con la impresión
2222,200,ciiu_rev_3,
323120,200,scian,Industrias conexas a la impresión 
562111,201,scian,Recolección de residuos peligrosos por el sector privado 
3812,201,ciiu_rev_4,Recolección de desechos peligrosos
562112,201,scian,Recolección de residuos peligrosos por el sector público 
2421,202,ciiu_rev_3,
2021,202,ciiu_rev_4,Fabricación de plaguicidas y otros productos químicos de uso agropecuario
325320,202,scian,"Fabricación de plaguicidas y otros agroquímicos, excepto fertilizantes y composta "
2429,203,ciiu_rev_3,
333312,203,scian,Fabricación de máquinas fotocopiadoras 
2817,203,ciiu_rev_4,Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico]
2511,204,ciiu_rev_3,
2211,204,ciiu_rev_4,"Fabricación de llantas y tubos de hule, reconstrucción y revitalizado de llantas de hule"
326212,204,scian,Revitalización de llantas 
327111,205,scian,"Fabricación de artículos de alfarería, porcelana y loza "
2691,205,ciiu_rev_3,
2393,205,ciiu_rev_4,Fabricación de otros productos de porcelana y de cerámica
2692,206,ciiu_rev_3,
2391,206,ciiu_rev_4,Fabricación de productos refractarios
327123,206,scian,Fabricación de productos refractarios 
2696,207,ciiu_rev_3,
2396,207,ciiu_rev_4,"Corte, talla y acabado de la piedra"
327991,207,scian,Fabricación de productos a base de piedras de cantera 
2732,208,ciiu_rev_3,
331520,208,scian,Moldeo por fundición de piezas metálicas no ferrosas 
2432,208,ciiu_rev_4,Fundición de metales no ferrosos
2891,209,ciiu_rev_3,
2591,209,ciiu_rev_4,"Forja, prensado, estampado y laminado de metales; pulvimetalurgia"
336370,209,scian,Fabricación de piezas metálicas troqueladas para vehículos automotrices 
2593,210,ciiu_rev_4,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería"
332510,210,scian,Fabricación de herrajes y cerraduras 
333510,210,scian,Fabricación de maquinaria y equipo para la industria metalmecánica (fabricación de laminadoras y troqueladoras de metales)
334220,211,scian,"Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equipo de comunicación inalámbrico (fabricación de satélites)"
336410,211,scian,Fabricación de equipo aeroespacial (fabricación de aeronaves)
3030,211,ciiu_rev_4,"Fabricación de aeronaves, naves espaciales y maquinaria conexa"
2750,212,ciiu_rev_4,Fabricación de aparatos de uso doméstico
335220,212,scian,Fabricación de aparatos de línea blanca 
335210,212,scian,Fabricación de enseres electrodomésticos menores 
335312,213,scian,Fabricación de equipo y aparatos de distribución de energía eléctrica (fabricación de frenos electromagnéticos)
335311,213,scian,Fabricación de motores y generadores eléctricos 
2710,213,ciiu_rev_4,"Fabricación de motores, generadores y transformadores eléctricos y aparatos de distribución y control de la energía eléctrica"
334210,214,scian,Fabricación de equipo telefónico 
2630,214,ciiu_rev_4,Fabricación de equipo de comunicaciones
334290,214,scian,Fabricación de otros equipos de comunicación (fabricación de equipo de control de tráfico ferroviario)
336510,215,scian,Fabricación de equipo ferroviario (fabricación de equipo para el transporte ferroviario)
333130,215,scian,Fabricación de maquinaria y equipo para la industria extractiva (fabricación de carritos para minería y vagones para ferrocarriles mineros)
3020,215,ciiu_rev_4,Fabricación de locomotoras y material rodante
9512,216,ciiu_rev_4,Reparación de equipo de comunicaciones
811219,216,scian,Reparación y mantenimiento de otro equipo electrónico y de equipo de precisión (reparación de equipo de comunicaciones)
9511,216,ciiu_rev_4,Reparación de ordenadores (computadoras) y equipo periférico
333319,217,scian,Fabricación de otra maquinaria y equipo para el comercio y los servicios (fabricación de barredoras mecánicas industriales)
333311,217,scian,Fabricación de aparatos fotográficos 
2670,217,ciiu_rev_4,Fabricación de instrumentos ópticos y equipo fotográfico
3211,218,ciiu_rev_4,Fabricación de joyas y artículos conexos
339911,218,scian,Acuñación e impresión de monedas 
3691,218,ciiu_rev_3,
339913,219,scian,Joyería de metales y piedras no preciosos y de otros materiales 
339914,219,scian,Metalistería de metales no preciosos 
3212,219,ciiu_rev_4,Fabricación de bisutería y artículos conexos
3092,220,ciiu_rev_4,Fabricación de bicicletas y vehículos de transporte para personas con discapacidad física
3592,220,ciiu_rev_3,
336992,220,scian,Fabricación de bicicletas y triciclos 
3610,221,ciiu_rev_3,
811420,221,scian,Reparación de tapicería de muebles para el hogar 
9524,221,ciiu_rev_4,Reparación de muebles y accesorios domésticos
221210,222,scian,"Suministro de gas natural por ductos al consumidor final (producción, captación y distribución de vapor por ductos)"
4020,222,ciiu_rev_3,
3520,222,ciiu_rev_4,Fabricación de gas; distribución de combustibles gaseosos por tuberías
4100,223,ciiu_rev_3,
3600,223,ciiu_rev_4,"Captación, tratamiento y distribución de agua"
221312,223,scian,"Captación, tratamiento y suministro de agua realizados por el sector público (suministro de agua en pipas realizado por el sector público)"
562911,224,scian,Servicios de remediación por el sector privado 
3900,224,ciiu_rev_4,Actividades de remediación y otros servicios de gestión de desechos
562912,224,scian,Servicios de remediación por el sector público 
238210,225,scian,Instalaciones eléctricas en construcciones 
4321,225,ciiu_rev_4,Instalaciones eléctricas
237311,225,scian,Instalación de señalamientos y protecciones en obras viales 
4540,226,ciiu_rev_4,"Venta, mantenimiento y reparación de motocicletas y sus partes, piezas y accesorios"
5040,226,ciiu_rev_3,
811492,226,scian,Reparación y mantenimiento de motocicletas 
5142,227,ciiu_rev_3,
4662,227,ciiu_rev_4,Venta al por mayor de metales y minerales metalíferos
434221,227,scian,Comercio al por mayor de materiales metálicos para la construcción y la manufactura (venta al por mayor de metales y minerales metalíferos)
431110,228,scian,Comercio al por mayor de abarrotes (venta al por mayor no especializada)
5190,228,ciiu_rev_3,
4690,228,ciiu_rev_4,Venta al por mayor no especializada
462112,229,scian,Comercio al por menor en minisupers (comercio al por menor por internet en minisupers)
5211,229,ciiu_rev_3,
4711,229,ciiu_rev_4,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco"
4719,230,ciiu_rev_4,Otras actividades de venta al por menor en comercios no especializados
5219,230,ciiu_rev_3,
464112,230,scian,Farmacias con minisúper (comercio al por menor por internet en farmacias con minisúper)
811491,231,scian,Cerrajerías 
9529,231,ciiu_rev_4,Reparación de otros efectos personales y enseres domésticos
5260,231,ciiu_rev_3,
488310,232,scian,Administración de puertos y muelles 
488330,232,scian,Servicios para la navegación por agua 
5222,232,ciiu_rev_4,Actividades de servicios vinculadas al transporte acuático
6304,233,ciiu_rev_3,
561590,233,scian,Otros servicios de reservaciones 
7990,233,ciiu_rev_4,Otros servicios de reservas y actividades conexas
5229,234,ciiu_rev_4,Otras actividades de apoyo al transporte
488519,234,scian,Otros servicios de intermediación para el transporte de carga 
488511,234,scian,Servicios de agencias aduanales 
6411,235,ciiu_rev_4,Banca central
6511,235,ciiu_rev_3,
521110,235,scian,Banca central 
6591,236,ciiu_rev_3,
532122,236,scian,"Alquiler de autobuses, minibuses y remolques sin chofer (alquiler de casas rodantes)"
6491,236,ciiu_rev_4,Arrendamiento financiero
7740,237,ciiu_rev_4,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor"
533110,237,scian,"Servicios de alquiler de marcas registradas, patentes y franquicias "
6599,237,ciiu_rev_3,
522510,238,scian,Servicios relacionados con la intermediación crediticia no bursátil 
523910,238,scian,Asesoría en inversiones 
6619,238,ciiu_rev_4,Otras actividades auxiliares de las actividades de servicios financieros
6512,239,ciiu_rev_4,Seguros generales
524120,239,scian,Fondos de aseguramiento campesino 
524130,239,scian,Compañías afianzadoras 
7020,240,ciiu_rev_3,
8110,240,ciiu_rev_4,Actividades combinadas de apoyo a instalaciones
561210,240,scian,Servicios integrales de apoyo a los negocios en instalaciones (operación de instalaciones penitenciarias)
7710,241,ciiu_rev_4,Alquiler y arrendamiento de vehículos automotores
532110,241,scian,Alquiler de automóviles sin chofer 
532121,241,scian,Alquiler de camiones de carga sin chofer (alquiler de camiones de carga sin chofer)
7221,242,ciiu_rev_3,
513210,242,scian,Edición de software 
5820,242,ciiu_rev_4,Edición de programas informáticos
518210,243,scian,"Provisión de infraestructura de servicios de cómputo, procesamiento de datos, hospedaje de páginas de internet y otros servicios relacionados (servicio de microfilmación y escaneo óptico)"
6311,243,ciiu_rev_4,"Procesamiento de datos, hospedaje y actividades conexas"
7230,243,ciiu_rev_3,
541712,244,scian,"Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector público "
7210,244,ciiu_rev_4,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería
541711,244,scian,"Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector privado "
7320,245,ciiu_rev_4,Estudios de mercado y encuestas de opinión pública
541910,245,scian,Servicios de investigación de mercados y encuestas de opinión pública 
7413,245,ciiu_rev_3,
541380,246,scian,Servicios de laboratorios de pruebas 
7120,246,ciiu_rev_4,Ensayos y análisis técnicos
7422,246,ciiu_rev_3,
7830,247,ciiu_rev_4,Otras actividades de dotación de recursos humanos
7491,247,ciiu_rev_3,
561330,247,scian,Suministro de personal permanente 
8292,248,ciiu_rev_4,Actividades de envasado y empaquetado
561910,248,scian,Servicios de empacado y etiquetado 
7495,248,ciiu_rev_3,
8220,249,ciiu_rev_4,Actividades de centros de llamadas
561421,249,scian,Servicios de casetas telefónicas 
561422,249,scian,Servicios de recepción de llamadas telefónicas y promoción por teléfono 
561440,250,scian,Agencias de cobranza 
8291,250,ciiu_rev_4,Actividades de agencias de cobro y agencias de calificación crediticia
561450,250,scian,Despachos de investigación de solvencia financiera 
8299,251,ciiu_rev_4,Otras actividades de servicios de apoyo a las empresas n.c.p.
561990,251,scian,Otros servicios de apoyo a los negocios (servicios particulares de extinción de incendios)
561490,251,scian,Otros servicios de apoyo secretarial y similares 
7513,252,ciiu_rev_3,
931310,252,scian,Regulación y fomento del desarrollo económico 
8413,252,ciiu_rev_4,Regulación y facilitación de la actividad económica
8422,253,ciiu_rev_4,Actividades de defensa
7522,253,ciiu_rev_3,
931810,253,scian,Actividades de seguridad nacional 
8542,254,ciiu_rev_4,Enseñanza cultural
611612,254,scian,Escuelas de arte del sector público 
611611,254,scian,Escuelas de arte del sector privado 
8710,255,ciiu_rev_4,Actividades de atención de enfermería en instituciones
623111,255,scian,"Residencias del sector privado con cuidados de enfermeras para enfermos convalecientes, en rehabilitación, incurables y terminales "
623112,255,scian,"Residencias del sector público con cuidados de enfermeras para enfermos convalecientes, en rehabilitación, incurables y terminales "
624122,256,scian,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y personas con discapacidad 
8810,256,ciiu_rev_4,Actividades de asistencia social sin alojamiento para personas de edad y personas con discapacidad
624121,256,scian,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y personas con discapacidad 
562999,257,scian,Otros servicios de manejo de residuos por el sector público 
3700,257,ciiu_rev_4,Evacuación de aguas residuales
562998,257,scian,Otros servicios de manejo de residuos por el sector privado 
9411,258,ciiu_rev_4,Actividades de asociaciones empresariales y de empleadores
813110,258,scian,"Asociaciones, organizaciones y cámaras de productores, comerciantes y prestadores de servicios "
9111,258,ciiu_rev_3,
813130,259,scian,Asociaciones y organizaciones de profesionistas 
9412,259,ciiu_rev_4,Actividades de asociaciones profesionales
9112,259,ciiu_rev_3,
9420,260,ciiu_rev_4,Actividades de sindicatos
9120,260,ciiu_rev_3,
813120,260,scian,Asociaciones y organizaciones laborales y sindicales 
813210,261,scian,Asociaciones y organizaciones religiosas 
9491,261,ciiu_rev_4,Actividades de organizaciones religiosas
9191,261,ciiu_rev_3,
9492,262,ciiu_rev_4,Actividades de organizaciones políticas
813220,262,scian,Asociaciones y organizaciones políticas 
9192,262,ciiu_rev_3,
5913,263,ciiu_rev_4,"Actividades de distribución de películas cinematográficas, videos y programas de televisión"
9211,263,ciiu_rev_3,
512120,263,scian,Distribución de películas y de otros materiales audiovisuales 
5914,264,ciiu_rev_4,Actividades de exhibición de películas cinematográficas y cintas de video
9212,264,ciiu_rev_3,
512130,264,scian,Exhibición de películas y otros materiales audiovisuales 
611621,265,scian,Escuelas de deporte del sector privado 
8541,265,ciiu_rev_4,Enseñanza deportiva y recreativa
611622,265,scian,Escuelas de deporte del sector público 
812110,266,scian,Salones y clínicas de belleza y peluquerías 
9302,266,ciiu_rev_3,
9602,266,ciiu_rev_4,Peluquería y otros tratamientos de belleza
9500,267,ciiu_rev_3,
9700,267,ciiu_rev_4,Actividades de los hogares como empleadores de personal doméstico
814110,267,scian,Hogares con empleados domésticos 
112,268,ciiu_rev_4,Cultivo de arroz
111160,268,scian,Cultivo de arroz 
114,269,ciiu_rev_4,Cultivo de caña de azúcar
111930,269,scian,Cultivo de caña de azúcar 
115,270,ciiu_rev_4,Cultivo de tabaco
111910,270,scian,Cultivo de tabaco 
111335,271,scian,Cultivo de uva 
121,271,ciiu_rev_4,Cultivo de uva
112920,272,scian,Explotación de équidos 
142,272,ciiu_rev_4,Cría de caballos y otros équidos
143,273,ciiu_rev_4,Cría de camellos y otros camélidos
112991,273,scian,Explotación de animales combinada con aprovechamiento forestal (explotación de animales combinada con aprovechamiento forestal)
161,274,ciiu_rev_4,Actividades de apoyo a la agricultura
115111,274,scian,Servicios de fumigación agrícola 
115119,275,scian,Otros servicios relacionados con la agricultura (actividades agropecuarias por contrato)
162,275,ciiu_rev_4,Actividades de apoyo a la ganadería
170,276,ciiu_rev_4,Caza ordinaria y mediante trampas y actividades de servicios conexas
